mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9642688274383545,0.11276108201670336,0.0030278682708740233,0.001289546868749818,4.859929312067842e-06,sag,"OrderedDict({'C': 4.859929312067842e-06, 'solver': 'sag'})",0.905,0.90875,0.905,0.89125,0.90625,0.9032499999999999,0.006154266812545584,280
5.266216564178467,0.2613309649934207,0.003610086441040039,0.0031774612282707898,0.0229972251417166,sag,"OrderedDict({'C': 0.0229972251417166, 'solver': 'sag'})",0.94,0.93375,0.9375,0.93,0.94,0.93625,0.0038729833462073844,234
2.9464630603790285,0.24079421570947535,0.016351079940795897,0.00958088470546419,0.009709617611494897,lbfgs,"OrderedDict({'C': 0.009709617611494897, 'solver': 'lbfgs'})",0.95125,0.94625,0.9475,0.94625,0.95625,0.9494999999999999,0.0038405728739343108,75
3.2915245056152345,0.46833714710183727,0.00816655158996582,0.003553741714660748,0.0096930887414893,lbfgs,"OrderedDict({'C': 0.0096930887414893, 'solver': 'lbfgs'})",0.95125,0.94625,0.9475,0.94625,0.95625,0.9494999999999999,0.0038405728739343108,75
2.479784631729126,0.31421991050831677,0.023096847534179687,0.010950564591058714,0.009618381150233628,lbfgs,"OrderedDict({'C': 0.009618381150233628, 'solver': 'lbfgs'})",0.95125,0.945,0.94875,0.94625,0.95625,0.9494999999999999,0.004000000000000024,75
2.4313916683197023,0.4208080348316651,0.01571230888366699,0.0038504851266617343,0.009524685774458298,lbfgs,"OrderedDict({'C': 0.009524685774458298, 'solver': 'lbfgs'})",0.95125,0.945,0.94875,0.94625,0.955,0.9492499999999999,0.0035881750236018287,86
4.039086627960205,0.44881181760190747,0.008156204223632812,0.005011911503641501,1113.6588040665226,newton-cg,"OrderedDict({'C': 1113.6588040665226, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
4.5990723133087155,0.18203996656428514,0.005075263977050781,0.00300345500137394,0.03295610486893724,newton-cg,"OrderedDict({'C': 0.03295610486893724, 'solver': 'newton-cg'})",0.955,0.94625,0.94625,0.94375,0.9575,0.9497500000000001,0.005442885264269303,41
4.504317808151245,0.3387769465341919,0.002507734298706055,0.0023021378807282365,0.033368933464274324,newton-cg,"OrderedDict({'C': 0.033368933464274324, 'solver': 'newton-cg'})",0.955,0.94625,0.94625,0.94375,0.95625,0.9495000000000001,0.005099019513592784,70
4.665249013900757,0.1165908013984887,0.004254198074340821,0.002454176764006892,0.03378192781619489,newton-cg,"OrderedDict({'C': 0.03378192781619489, 'solver': 'newton-cg'})",0.955,0.94625,0.94625,0.94375,0.9575,0.9497500000000001,0.005442885264269303,41
2.5941848754882812,0.4266121657540331,0.019035196304321288,0.01331327824212574,0.0018516292219077427,lbfgs,"OrderedDict({'C': 0.0018516292219077427, 'solver': 'lbfgs'})",0.94375,0.94875,0.94125,0.93625,0.9475,0.9435,0.004499999999999986,136
4.600365161895752,0.24041317535209483,0.00514531135559082,0.0032239133269871697,0.41146202081453737,newton-cg,"OrderedDict({'C': 0.41146202081453737, 'solver': 'newton-cg'})",0.95,0.95,0.94625,0.94375,0.955,0.9490000000000001,0.0038242646351945722,99
5.204767465591431,0.24255642625513715,0.0006124496459960938,0.0005001969150815355,2460.7568950249415,sag,"OrderedDict({'C': 2460.7568950249415, 'solver': 'sag'})",0.94125,0.945,0.9375,0.94,0.94375,0.9414999999999999,0.0026692695630078167,152
0.98402419090271,0.3377447169322292,0.012100601196289062,0.011153471780605021,317692.9936965041,lbfgs,"OrderedDict({'C': 317692.9936965041, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.2483947277069092,0.1237591811133933,0.0058857440948486325,0.0020097751109225165,0.00027283131406576733,lbfgs,"OrderedDict({'C': 0.00027283131406576733, 'solver': 'lbfgs'})",0.91375,0.92,0.9075,0.9,0.91125,0.9105000000000001,0.006642665127793213,252
1.2473411083221435,0.18398098276682545,0.005633783340454101,0.0039051244462677717,0.000296391517709658,lbfgs,"OrderedDict({'C': 0.000296391517709658, 'solver': 'lbfgs'})",0.9175,0.9225,0.91125,0.90125,0.91375,0.91325,0.0070975347832891895,249
0.7955455303192138,0.278542559249699,0.009040594100952148,0.004024012422963489,220465.5326279629,lbfgs,"OrderedDict({'C': 220465.5326279629, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.7093299865722655,0.11022462162283841,0.0037131309509277344,0.002345041992694911,24.616547505763705,newton-cg,"OrderedDict({'C': 24.616547505763705, 'solver': 'newton-cg'})",0.9425,0.935,0.9375,0.93125,0.93875,0.9369999999999999,0.003758324094593214,227
7.14631724357605,0.17644062780673672,0.0015867233276367187,0.00106192951297012,151.83336765165535,saga,"OrderedDict({'C': 151.83336765165535, 'solver': 'saga'})",0.94375,0.94,0.94,0.935,0.9425,0.94025,0.0029999999999999784,185
5.07354211807251,0.11607544347486119,0.0032686233520507813,0.0021001188127036563,21.082710695647968,sag,"OrderedDict({'C': 21.082710695647968, 'solver': 'sag'})",0.94375,0.94,0.94,0.93625,0.94125,0.94025,0.0024238399287081543,185
1.5184507369995117,0.03436957727810602,0.002908182144165039,0.001899268029001973,0.38074604767347187,lbfgs,"OrderedDict({'C': 0.38074604767347187, 'solver': 'lbfgs'})",0.9475,0.9475,0.9425,0.94375,0.955,0.94725,0.004358898943540662,127
6.852898502349854,0.10686295131699183,0.004182195663452149,0.002412747147031205,25.902937559682954,saga,"OrderedDict({'C': 25.902937559682954, 'solver': 'saga'})",0.94,0.94125,0.94125,0.9375,0.9425,0.9405000000000001,0.0016955824957813267,175
4.188839673995972,0.30294268017667,0.0075242042541503905,0.0021282343907516967,0.001620838476362783,newton-cg,"OrderedDict({'C': 0.001620838476362783, 'solver': 'newton-cg'})",0.94375,0.94625,0.94125,0.9325,0.945,0.9417500000000001,0.004911720676097124,147
3.550233554840088,0.4316841352668851,0.01517019271850586,0.005599236459053782,0.026646089093409646,lbfgs,"OrderedDict({'C': 0.026646089093409646, 'solver': 'lbfgs'})",0.95625,0.94625,0.9475,0.945,0.9575,0.9504999999999999,0.005279678020485737,2
5.217503881454467,0.15464416410525703,0.005401039123535156,0.0046781355131778725,0.12963512019494663,newton-cg,"OrderedDict({'C': 0.12963512019494663, 'solver': 'newton-cg'})",0.95375,0.945,0.945,0.9425,0.9575,0.9487500000000001,0.005809475019311141,113
4.703058481216431,0.4319155599480169,0.0064544677734375,0.004289893045720146,0.010487803993242742,newton-cg,"OrderedDict({'C': 0.010487803993242742, 'solver': 'newton-cg'})",0.95,0.945,0.9475,0.945,0.955,0.9484999999999999,0.003741657386773942,120
4.921862173080444,0.1833524624876219,0.004322624206542969,0.0034512934762239347,1.1743594848142258,newton-cg,"OrderedDict({'C': 1.1743594848142258, 'solver': 'newton-cg'})",0.94375,0.94125,0.94,0.9425,0.95625,0.94475,0.005884301147969933,135
2.293123197555542,0.45234357395561525,0.015447473526000977,0.003974686443781593,0.02561476067795821,lbfgs,"OrderedDict({'C': 0.02561476067795821, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.95625,0.95,0.004677071733467434,18
2.58186411857605,0.5035265268108385,0.01634368896484375,0.011239287769436876,0.025389490567555642,lbfgs,"OrderedDict({'C': 0.025389490567555642, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.9575,0.9502499999999999,0.005024937810560446,5
4.416269016265869,0.289198913935759,0.009308958053588867,0.0038609821576927237,0.005110450303121795,newton-cg,"OrderedDict({'C': 0.005110450303121795, 'solver': 'newton-cg'})",0.95125,0.95125,0.94625,0.945,0.95625,0.95,0.004031128874149299,18
3.2162901878356935,0.5506246153297273,0.017429399490356445,0.00517880961328782,0.18757608548580545,lbfgs,"OrderedDict({'C': 0.18757608548580545, 'solver': 'lbfgs'})",0.9525,0.94875,0.9475,0.94125,0.9575,0.9495000000000001,0.005396758286230723,70
5.295638990402222,0.1956943362133018,0.0009332180023193359,0.0018664360046386718,0.3676110395689213,newton-cg,"OrderedDict({'C': 0.3676110395689213, 'solver': 'newton-cg'})",0.95,0.95,0.94375,0.94375,0.95875,0.9492499999999999,0.0055113519212621545,86
1.15048189163208,0.28176082129903973,0.004420757293701172,0.003936267514220946,0.00862411076448794,lbfgs,"OrderedDict({'C': 0.00862411076448794, 'solver': 'lbfgs'})",0.95,0.9475,0.94875,0.94625,0.955,0.9494999999999999,0.003020761493398619,75
5.510820627212524,0.21719088394649277,0.0021865367889404297,0.001814224880607846,92020.75860061901,sag,"OrderedDict({'C': 92020.75860061901, 'solver': 'sag'})",0.9425,0.94375,0.94,0.9375,0.9425,0.9412499999999999,0.0022360679774997916,154
1.5161257266998291,0.3247825721616998,0.0018977642059326172,0.002470273812708232,7720.203580727009,newton-cg,"OrderedDict({'C': 7720.203580727009, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
5.68784990310669,0.4445053942199131,0.0017261028289794922,0.0020344901094273733,78013.38271675343,sag,"OrderedDict({'C': 78013.38271675343, 'solver': 'sag'})",0.94625,0.94375,0.94125,0.93625,0.9425,0.942,0.003316624790355396,142
5.645087337493896,0.6172814864573017,0.0017104625701904296,0.0025329440041754014,82927.7223317278,sag,"OrderedDict({'C': 82927.7223317278, 'solver': 'sag'})",0.94375,0.94125,0.94125,0.93875,0.945,0.942,0.0021794494717703233,142
5.808138751983643,0.4598631961478752,0.002157163619995117,0.0014935634440161173,84401.3845377332,sag,"OrderedDict({'C': 84401.3845377332, 'solver': 'sag'})",0.94375,0.94375,0.9425,0.93875,0.9425,0.9422499999999999,0.0018371173070873869,140
7.517814016342163,0.28767666181735335,0.0010023117065429688,0.0012350548179415031,8571.387137282976,saga,"OrderedDict({'C': 8571.387137282976, 'solver': 'saga'})",0.94,0.9425,0.94,0.93625,0.9425,0.94025,0.0022912878474779146,185
7.175934886932373,0.23886884794658186,0.0020663261413574217,0.0019154615855556077,8143.945822813906,saga,"OrderedDict({'C': 8143.945822813906, 'solver': 'saga'})",0.9425,0.94,0.94,0.935,0.9425,0.9400000000000001,0.002738612787525813,192
1.4074479579925536,0.17360187426074136,0.002466583251953125,0.0017535103134057454,8169.278413304482,newton-cg,"OrderedDict({'C': 8169.278413304482, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
7.610456848144532,0.26081025608078906,0.003177165985107422,0.001703325370025626,8146.007498922754,saga,"OrderedDict({'C': 8146.007498922754, 'solver': 'saga'})",0.94375,0.9425,0.9425,0.9375,0.9425,0.9417500000000001,0.0021794494717703337,147
7.903995180130005,0.31454936230450686,0.00418248176574707,0.004375809540613351,522028.0820239676,saga,"OrderedDict({'C': 522028.0820239676, 'solver': 'saga'})",0.94125,0.94125,0.9425,0.93375,0.9425,0.94025,0.003297726489568247,185
6.015841817855835,0.18323541377480104,0.0021704673767089845,0.0020283367798251246,488952.23607871536,sag,"OrderedDict({'C': 488952.23607871536, 'solver': 'sag'})",0.94,0.9425,0.94125,0.9375,0.9425,0.9407500000000001,0.0018708286933869784,169
2.3944268226623535,0.27362192777055894,0.007989072799682617,0.0029152361429451183,0.02600386430440022,lbfgs,"OrderedDict({'C': 0.02600386430440022, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.9575,0.9502499999999999,0.005024937810560446,5
2.2841235160827638,0.17277411365922124,0.011200952529907226,0.0026559852800410594,0.025675723405204246,lbfgs,"OrderedDict({'C': 0.025675723405204246, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.169732761383057,0.5643004011609906,0.008150720596313476,0.0012401483381962895,0.025419131420870062,lbfgs,"OrderedDict({'C': 0.025419131420870062, 'solver': 'lbfgs'})",0.955,0.94625,0.94875,0.945,0.95625,0.9502499999999999,0.004568916720624276,5
3.7263902187347413,0.08857556243997919,0.0018580436706542968,0.0026821596285194014,0.10971433006714157,newton-cg,"OrderedDict({'C': 0.10971433006714157, 'solver': 'newton-cg'})",0.955,0.94375,0.94625,0.94375,0.9575,0.9492499999999999,0.005841660722773963,86
3.4484813690185545,0.29529214049342534,0.0034704685211181642,0.0020802410193139506,0.009282707898211931,newton-cg,"OrderedDict({'C': 0.009282707898211931, 'solver': 'newton-cg'})",0.95125,0.94625,0.94875,0.94625,0.955,0.9494999999999999,0.0033166247903553777,75
3.463397979736328,0.1955456068311198,0.0033582210540771484,0.002546670467660555,0.2187725085715073,newton-cg,"OrderedDict({'C': 0.2187725085715073, 'solver': 'newton-cg'})",0.9525,0.94875,0.94375,0.94,0.9575,0.9484999999999999,0.006194755846681959,120
2.355148506164551,0.3438049434566446,0.010971689224243164,0.004464422857608553,0.025482161776087607,lbfgs,"OrderedDict({'C': 0.025482161776087607, 'solver': 'lbfgs'})",0.95625,0.94625,0.9475,0.945,0.95625,0.9502499999999999,0.004962358310319827,5
2.368282127380371,0.4392176358867261,0.012468433380126953,0.005984192871066751,0.025329853213951165,lbfgs,"OrderedDict({'C': 0.025329853213951165, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.9575,0.9502499999999999,0.005024937810560446,5
3.9032875537872314,0.16070384840584553,0.009927034378051758,0.00530788853698068,146.63636053985104,newton-cg,"OrderedDict({'C': 146.63636053985104, 'solver': 'newton-cg'})",0.9425,0.9375,0.9375,0.93125,0.93875,0.9375,0.003622844186547352,206
4.105981540679932,0.25365792489611994,0.0030832767486572267,0.0016565150917228026,150.26454707459638,newton-cg,"OrderedDict({'C': 150.26454707459638, 'solver': 'newton-cg'})",0.9425,0.9375,0.9375,0.93125,0.93875,0.9375,0.003622844186547352,206
3.5956387519836426,0.48655277775478184,0.011089038848876954,0.005804474846022953,150.0650383614542,newton-cg,"OrderedDict({'C': 150.0650383614542, 'solver': 'newton-cg'})",0.9425,0.9375,0.9375,0.93125,0.93875,0.9375,0.003622844186547352,206
4.012924528121948,0.08814398727252744,0.009114265441894531,0.0029732925182842126,149.68116811695123,newton-cg,"OrderedDict({'C': 149.68116811695123, 'solver': 'newton-cg'})",0.9425,0.9375,0.9375,0.93125,0.93875,0.9375,0.003622844186547352,206
3.723008871078491,0.42282450165397867,0.00562901496887207,0.0043041198523883295,147.78188305750456,newton-cg,"OrderedDict({'C': 147.78188305750456, 'solver': 'newton-cg'})",0.9425,0.9375,0.9375,0.93125,0.93875,0.9375,0.003622844186547352,206
3.7944663524627686,0.4737943977706207,0.0045983314514160155,0.004175008977094842,153.7686050130968,newton-cg,"OrderedDict({'C': 153.7686050130968, 'solver': 'newton-cg'})",0.9425,0.9375,0.9375,0.93125,0.93875,0.9375,0.003622844186547352,206
2.5085604190826416,0.4149298872610663,0.01349778175354004,0.00467683894449073,0.02803751494676264,lbfgs,"OrderedDict({'C': 0.02803751494676264, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
3.0430180549621584,0.5454887410841905,0.014074087142944336,0.008191318199220348,0.028008465812202857,lbfgs,"OrderedDict({'C': 0.028008465812202857, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
3.89654655456543,0.2173626908894096,0.008919811248779297,0.004500395885885997,37338.55647628604,newton-cg,"OrderedDict({'C': 37338.55647628604, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
2.538565254211426,0.4077649070879271,0.013480806350708007,0.0030176768781474666,2.4567641025004816e-06,newton-cg,"OrderedDict({'C': 2.4567641025004816e-06, 'solver': 'newton-cg'})",0.91375,0.915,0.91,0.89875,0.9175,0.9109999999999999,0.006585969936159723,250
2.6405951976776123,0.4421784013894088,0.009367942810058594,0.0024276843850350887,0.008296392535843147,lbfgs,"OrderedDict({'C': 0.008296392535843147, 'solver': 'lbfgs'})",0.95,0.9475,0.94875,0.94625,0.95375,0.9492499999999999,0.002573907535246734,86
2.3603729248046874,0.4804956529805034,0.00752711296081543,0.0016668976056474266,0.008387479191602893,lbfgs,"OrderedDict({'C': 0.008387479191602893, 'solver': 'lbfgs'})",0.95,0.94625,0.94875,0.94625,0.95375,0.9490000000000001,0.0027838821814149895,99
5.888078117370606,0.2045380239353907,0.002031278610229492,0.002647280443008314,575.3871543099992,sag,"OrderedDict({'C': 575.3871543099992, 'solver': 'sag'})",0.94625,0.9425,0.9375,0.94,0.945,0.9422499999999999,0.0032015621187164323,140
3.0322498798370363,0.4645510133411954,0.004943561553955078,0.003445658502146942,0.005637386315058157,newton-cg,"OrderedDict({'C': 0.005637386315058157, 'solver': 'newton-cg'})",0.95125,0.95125,0.9475,0.945,0.95375,0.9497500000000001,0.003102418411497732,41
3.1851690292358397,0.16829687682210326,0.006467628479003906,0.0038644298264430086,0.005644119141821304,newton-cg,"OrderedDict({'C': 0.005644119141821304, 'solver': 'newton-cg'})",0.95125,0.95125,0.9475,0.945,0.95375,0.9497500000000001,0.003102418411497732,41
3.234178161621094,0.2009700467090831,0.005019474029541016,0.004196198724496674,0.005643689845194709,newton-cg,"OrderedDict({'C': 0.005643689845194709, 'solver': 'newton-cg'})",0.95125,0.95125,0.9475,0.945,0.95375,0.9497500000000001,0.003102418411497732,41
3.3147807121276855,0.1490240603670989,0.004229831695556641,0.002914534380099362,0.005641296996042982,newton-cg,"OrderedDict({'C': 0.005641296996042982, 'solver': 'newton-cg'})",0.95125,0.95125,0.9475,0.945,0.95375,0.9497500000000001,0.003102418411497732,41
1.4473429203033448,0.4137424637114142,0.011234092712402343,0.0012736661418006675,6906.320117714334,lbfgs,"OrderedDict({'C': 6906.320117714334, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.0993887424468993,0.2588737251422882,0.014091777801513671,0.004780665115332701,5248.196560282916,lbfgs,"OrderedDict({'C': 5248.196560282916, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
6.327005910873413,0.1484027833421336,0.003229522705078125,0.003013837995146757,5972.574848177995,sag,"OrderedDict({'C': 5972.574848177995, 'solver': 'sag'})",0.94125,0.9425,0.94,0.9375,0.945,0.9412499999999999,0.002499999999999991,154
0.7797265529632569,0.13907028794569964,0.00264592170715332,0.0019895165123473644,0.008272278589421202,lbfgs,"OrderedDict({'C': 0.008272278589421202, 'solver': 'lbfgs'})",0.95,0.9475,0.94875,0.94625,0.95375,0.9492499999999999,0.002573907535246734,86
5.008524084091187,0.1810279742442892,0.002302885055541992,0.0034900639992426555,18075.61075871187,sag,"OrderedDict({'C': 18075.61075871187, 'solver': 'sag'})",0.945,0.9425,0.9425,0.9375,0.9425,0.942,0.0024494897427831666,142
0.7492832183837891,0.07249496287113324,0.0013511180877685547,0.001884113190003019,0.00628716007784811,lbfgs,"OrderedDict({'C': 0.00628716007784811, 'solver': 'lbfgs'})",0.95,0.95,0.94875,0.94375,0.955,0.9494999999999999,0.003588175023601824,75
1.873071050643921,0.1243423207784039,0.0031395435333251955,0.00336127183205006,5.69663415746451e-06,saga,"OrderedDict({'C': 5.69663415746451e-06, 'solver': 'saga'})",0.90375,0.9075,0.90125,0.89,0.90625,0.90175,0.006254998001598395,282
2.407639217376709,0.17795225516803292,0.0020769119262695314,0.0019710481755068816,1.3369527836382946e-05,saga,"OrderedDict({'C': 1.3369527836382946e-05, 'solver': 'saga'})",0.895,0.89,0.88375,0.8825,0.895,0.88925,0.005338539126015669,289
3.304477167129517,0.0844466065865362,0.0016445636749267579,0.0008824951084716379,3.6797374521567086e-05,saga,"OrderedDict({'C': 3.6797374521567086e-05, 'solver': 'saga'})",0.8925,0.8875,0.8775,0.88,0.88625,0.88475,0.0053851648071345,297
1.6915009498596192,0.3696020029715884,0.0017154693603515625,0.0016708093307697528,2.921619402027997e-06,saga,"OrderedDict({'C': 2.921619402027997e-06, 'solver': 'saga'})",0.91125,0.915,0.91,0.89625,0.91375,0.9092500000000001,0.0067360967926537434,254
4.241295671463012,0.2641007851599544,0.0016109943389892578,0.001998222202479862,7.291208359522941e-05,saga,"OrderedDict({'C': 7.291208359522941e-05, 'solver': 'saga'})",0.89625,0.89375,0.88,0.8825,0.8925,0.8889999999999999,0.006490377492873593,291
3.589423131942749,0.17752590161473852,0.0006014347076416015,0.0012028694152832033,5.373682978166322e-05,saga,"OrderedDict({'C': 5.373682978166322e-05, 'solver': 'saga'})",0.89375,0.88875,0.87875,0.88,0.89125,0.8865000000000001,0.0060415229867972885,295
1.8002830505371095,0.32809862344276947,0.0016255855560302734,0.0016630397282784213,3.944082125013283e-06,saga,"OrderedDict({'C': 3.944082125013283e-06, 'solver': 'saga'})",0.90625,0.9125,0.9075,0.89375,0.90875,0.90575,0.0063541325135693895,278
7.229736089706421,0.27941343801673263,0.004283285140991211,0.0030230079116205493,0.017830713280076207,saga,"OrderedDict({'C': 0.017830713280076207, 'solver': 'saga'})",0.9425,0.93375,0.93875,0.93,0.9425,0.9375,0.004937104414532866,206
0.8910240650177002,0.01963028635782803,0.003533601760864258,0.0006431709969263599,0.02289024846412632,lbfgs,"OrderedDict({'C': 0.02289024846412632, 'solver': 'lbfgs'})",0.955,0.94625,0.94875,0.945,0.95875,0.95075,0.005279678020485716,1
0.7411071300506592,0.12803343040725126,0.005340051651000976,0.0032409720550723893,0.02246161737313173,lbfgs,"OrderedDict({'C': 0.02246161737313173, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.95375,0.9494999999999999,0.0040773766075750135,75
7.181376791000366,0.4031020642660257,0.004259967803955078,0.0018861145219783073,0.0007977596909295113,saga,"OrderedDict({'C': 0.0007977596909295113, 'solver': 'saga'})",0.92625,0.9325,0.92125,0.9125,0.92625,0.9237500000000001,0.006661456297237122,242
7.093747615814209,0.28658300772563733,0.0034485340118408205,0.0016043815219218271,0.25791830518751296,saga,"OrderedDict({'C': 0.25791830518751296, 'solver': 'saga'})",0.9425,0.94,0.94,0.93625,0.94125,0.9400000000000001,0.002091650066335184,192
7.111418867111206,0.13764595963278323,0.0017717361450195312,0.001213052656857364,113955.56618228689,saga,"OrderedDict({'C': 113955.56618228689, 'solver': 'saga'})",0.9425,0.94125,0.94125,0.9325,0.94375,0.94025,0.003984344362627308,185
7.20970516204834,0.40887262068854935,0.0018420696258544921,0.0009597761618678506,2.341545732991982,saga,"OrderedDict({'C': 2.341545732991982, 'solver': 'saga'})",0.9425,0.94125,0.94125,0.935,0.9425,0.9405000000000001,0.0028062430400804398,175
2.4255722045898436,0.34501684894036544,0.0037473201751708984,0.0037907359404302744,0.0001666033107124572,sag,"OrderedDict({'C': 0.0001666033107124572, 'solver': 'sag'})",0.905,0.90875,0.8975,0.89125,0.90375,0.9012499999999999,0.0061745445176142385,283
2.6145652770996093,0.0836137235030543,0.0013399600982666015,0.0011235238740585933,0.00023727869199511575,sag,"OrderedDict({'C': 0.00023727869199511575, 'solver': 'sag'})",0.91375,0.915,0.90625,0.8975,0.90875,0.90825,0.006254998001598412,256
2.5500792980194094,0.4073470804216675,0.0036801815032958983,0.0027086888424417647,0.00019846426530091118,sag,"OrderedDict({'C': 0.00019846426530091118, 'solver': 'sag'})",0.91,0.91375,0.9,0.8925,0.9075,0.9047499999999999,0.007599342076785333,279
2.7953229904174806,0.0795402605553549,0.003420734405517578,0.0014080288074825335,165412.3377244141,newton-cg,"OrderedDict({'C': 165412.3377244141, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
2.8019803047180174,0.1193673118797991,0.004279041290283203,0.0031996695196796466,1935.2357651483633,newton-cg,"OrderedDict({'C': 1935.2357651483633, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
2.3579548835754394,0.10310177025941086,0.006896114349365235,0.002149999791790307,0.025422079007988423,lbfgs,"OrderedDict({'C': 0.025422079007988423, 'solver': 'lbfgs'})",0.955,0.94625,0.94875,0.945,0.95625,0.9502499999999999,0.004568916720624276,5
2.2184219360351562,0.26931879743354287,0.006683731079101562,0.002726512363552146,0.025080631392075253,lbfgs,"OrderedDict({'C': 0.025080631392075253, 'solver': 'lbfgs'})",0.95625,0.94625,0.9475,0.945,0.95625,0.9502499999999999,0.004962358310319827,5
2.4769953727722167,0.09349171940675016,0.006941413879394532,0.0035482100892376234,0.2643655840410377,lbfgs,"OrderedDict({'C': 0.2643655840410377, 'solver': 'lbfgs'})",0.95,0.9475,0.9425,0.94375,0.95875,0.9484999999999999,0.005777110004145668,120
2.1072837829589846,0.2747565245126707,0.009928083419799805,0.004422553810622836,0.024552120661900104,lbfgs,"OrderedDict({'C': 0.024552120661900104, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.9575,0.9502499999999999,0.005024937810560446,5
1.5675964832305909,0.29487337513085543,0.01711893081665039,0.006746935982213435,7.75708435970114e-06,lbfgs,"OrderedDict({'C': 7.75708435970114e-06, 'solver': 'lbfgs'})",0.89875,0.9,0.89125,0.88625,0.89875,0.8949999999999999,0.0053619026473818296,285
1.6263840675354004,0.42720558369331624,0.011647272109985351,0.003070458348799497,1.0003009688987782e-05,lbfgs,"OrderedDict({'C': 1.0003009688987782e-05, 'solver': 'lbfgs'})",0.89625,0.8925,0.88625,0.88375,0.8975,0.89125,0.005419870847169681,288
1.380692195892334,0.32586857284572596,0.01337890625,0.002007603168374236,39269.109509788526,lbfgs,"OrderedDict({'C': 39269.109509788526, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.8205970287323,0.23604556725257972,0.010027790069580078,0.002256196222812792,2.506106491686205,lbfgs,"OrderedDict({'C': 2.506106491686205, 'solver': 'lbfgs'})",0.9175,0.92125,0.92625,0.9125,0.925,0.9205,0.005037360419902492,248
3.7201043128967286,0.20491923599194767,0.006089496612548828,0.004256908311432404,8.050307024399679,newton-cg,"OrderedDict({'C': 8.050307024399679, 'solver': 'newton-cg'})",0.9425,0.935,0.93625,0.93125,0.94,0.9369999999999999,0.003921096785339511,227
2.847927951812744,0.6038558888552708,0.016247081756591796,0.011140373160391596,0.0027783261084192512,lbfgs,"OrderedDict({'C': 0.0027783261084192512, 'solver': 'lbfgs'})",0.94625,0.95125,0.945,0.94,0.95125,0.94675,0.004227883631321978,130
4.37774076461792,0.09888366993877662,0.002043914794921875,0.0018697335705262468,0.0848618272043316,newton-cg,"OrderedDict({'C': 0.0848618272043316, 'solver': 'newton-cg'})",0.95625,0.945,0.945,0.94625,0.95625,0.9497500000000001,0.005326818938165664,41
2.647994327545166,0.3358533803515223,0.010727357864379884,0.0041024966481995485,0.02742981612150734,lbfgs,"OrderedDict({'C': 0.02742981612150734, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.615588903427124,0.26146703497549173,0.011332988739013672,0.0016132117147561091,0.4079913980005543,lbfgs,"OrderedDict({'C': 0.4079913980005543, 'solver': 'lbfgs'})",0.94875,0.94625,0.94125,0.94125,0.955,0.9465,0.005147815070493472,131
2.558586263656616,0.6534075631047982,0.010699653625488281,0.0021601486276788297,0.027185791483062428,lbfgs,"OrderedDict({'C': 0.027185791483062428, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
