mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.363840103149414,0.040460824966430664,0.0313258171081543,0.004514932632446289,51822.299791690704,OrderedDict({'alpha': 51822.299791690704}),-0.09479469370378962,-0.09616983328612401,-0.09548226349495681,0.0006875697911671932,19
1.2881665229797363,0.006206035614013672,0.035979509353637695,0.005439281463623047,7.174027102745688e-05,OrderedDict({'alpha': 7.174027102745688e-05}),-0.004312765915802409,-0.004536524632984706,-0.004424645274393558,0.00011187935859114859,6
1.3805116415023804,0.016079306602478027,0.054181575775146484,0.015017032623291016,0.2512588565868916,OrderedDict({'alpha': 0.2512588565868916}),-0.008400955974640047,-0.008920314526447228,-0.008660635250543638,0.0002596792759035904,12
1.422499656677246,0.008755922317504883,0.03584492206573486,0.006858944892883301,0.00029930257832896153,OrderedDict({'alpha': 0.00029930257832896153}),-0.00416360627588379,-0.004390699467029719,-0.004277152871456755,0.0001135465955729646,5
0.9418292045593262,0.012212514877319336,0.020646333694458008,0.00022292137145996094,170.9694306265614,OrderedDict({'alpha': 170.9694306265614}),-0.09384975774739165,-0.09522483289495688,-0.09453729532117428,0.0006875375737826137,16
1.3420072793960571,0.015775322914123535,0.0381321907043457,0.006581544876098633,15.560898769534802,OrderedDict({'alpha': 15.560898769534802}),-0.0851440681813667,-0.08651236682981989,-0.0858282175055933,0.000684149324226592,14
1.3570371866226196,0.019815802574157715,0.042368173599243164,0.0027365684509277344,15913.079804131308,OrderedDict({'alpha': 15913.079804131308}),-0.09478758037927312,-0.09616271995441761,-0.09547515016684537,0.0006875697875722425,18
1.3963305950164795,0.002356290817260742,0.05005669593811035,0.018682003021240234,15277.347466633451,OrderedDict({'alpha': 15277.347466633451}),-0.09478715322709988,-0.09616229280158248,-0.09547472301434118,0.0006875697872412989,17
1.4085012674331665,0.009554266929626465,0.039460062980651855,0.0011054277420043945,1.5782168258928019e-06,OrderedDict({'alpha': 1.5782168258928019e-06}),-0.004508645799252543,-0.004747866591502368,-0.004628256195377455,0.00011961039612491241,10
0.9100245237350464,0.019820094108581543,0.026929378509521484,0.00599360466003418,31.911976300009695,OrderedDict({'alpha': 31.911976300009695}),-0.08988698430484024,-0.09126037726409525,-0.09057368078446774,0.0006866964796275049,15
1.4280152320861816,0.032292842864990234,0.03671228885650635,0.00477755069732666,0.014818930193106657,OrderedDict({'alpha': 0.014818930193106657}),-0.004018844115497284,-0.004278293162984136,-0.00414856863924071,0.0001297245237434257,3
1.4515901803970337,0.030155062675476074,0.04394233226776123,0.0112076997756958,7.911582007725972e-06,OrderedDict({'alpha': 7.911582007725972e-06}),-0.0044703634834388824,-0.0047028516817221025,-0.004586607582580492,0.00011624409914161001,8
1.3680094480514526,0.012239575386047363,0.031148433685302734,0.004296541213989258,0.061476686590276206,OrderedDict({'alpha': 0.061476686590276206}),-0.004443251368313979,-0.004757996980688529,-0.004600624174501254,0.00015737280618727516,9
1.3665452003479004,0.02218151092529297,0.045046210289001465,0.0019975900650024414,0.0021010316583114203,OrderedDict({'alpha': 0.0021010316583114203}),-0.003992623266040415,-0.0042287264807576545,-0.004110674873399035,0.00011805160735861965,2
0.9400824308395386,0.007715344429016113,0.029184460639953613,0.0020018815994262695,997740.9118793346,OrderedDict({'alpha': 997740.9118793346}),-0.0947976824781743,-0.09617282206137234,-0.09548525226977332,0.0006875697915990214,20
1.4144139289855957,0.006575345993041992,0.04988276958465576,0.003210902214050293,1e-06,OrderedDict({'alpha': 1e-06}),-0.004512977192232278,-0.004753100830641135,-0.004633039011436707,0.00012006181920442855,11
1.2866860628128052,0.04036867618560791,0.03921246528625488,0.005784749984741211,2.382444484787504e-05,OrderedDict({'alpha': 2.382444484787504e-05}),-0.004408958930713009,-0.004635029875787122,-0.004521994403250066,0.0001130354725370564,7
1.3699541091918945,0.05249762535095215,0.03573775291442871,0.0011768341064453125,0.005467323654307093,OrderedDict({'alpha': 0.005467323654307093}),-0.003966557378699985,-0.0042121661548751195,-0.004089361766787552,0.00012280438808756709,1
1.3827991485595703,0.003092050552368164,0.042284369468688965,0.0075179338455200195,0.0007709205688965628,OrderedDict({'alpha': 0.0007709205688965628}),-0.0040708816096925475,-0.004300520426297472,-0.00418570101799501,0.0001148194083024621,4
0.8698127269744873,0.017661571502685547,0.03228759765625,0.0008416175842285156,0.8740415836800477,OrderedDict({'alpha': 0.8740415836800477}),-0.02607699235928055,-0.02700497927432905,-0.0265409858168048,0.0004639934575242505,13
