mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25.03873062,1.848528977,0.302894068,0.161621891,24458.29019,linear,"OrderedDict({'C': 24458.290190916545, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
26.82400918,1.350089927,0.294229937,0.137075009,535.940627,linear,"OrderedDict({'C': 535.9406269664834, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.94848733,2.672537903,0.267415667,0.088770674,23987.8426,linear,"OrderedDict({'C': 23987.84260067801, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
26.42280583,2.28808298,0.214706898,0.044611743,23782.27253,linear,"OrderedDict({'C': 23782.272527484653, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
27.03440189,1.003086521,0.18877511,0.055961763,1167.629442,linear,"OrderedDict({'C': 1167.629442457118, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.3873137,1.593815959,0.298082209,0.111374855,23358.8091,linear,"OrderedDict({'C': 23358.809096609148, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.63021998,2.377157089,0.167982674,0.033015532,23158.95343,linear,"OrderedDict({'C': 23158.953430562906, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.80656452,1.494482259,0.160500336,0.017031667,21805.32923,linear,"OrderedDict({'C': 21805.32923007019, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.89469509,2.600023351,0.227724028,0.131032759,532.612264,linear,"OrderedDict({'C': 532.612264045923, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.20746636,0.817090688,0.269466543,0.184001401,22644.40075,linear,"OrderedDict({'C': 22644.40074745082, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.48565373,1.870354564,0.313074732,0.085754055,22453.72164,linear,"OrderedDict({'C': 22453.721642548924, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.91862264,2.759600058,0.232851315,0.081830014,1160.473862,linear,"OrderedDict({'C': 1160.4738623001622, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.79738917,3.159243652,0.157849264,0.011844704,548.4470613,linear,"OrderedDict({'C': 548.4470613440116, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.952527,1.218562393,0.162332392,0.030086399,21884.28009,linear,"OrderedDict({'C': 21884.28009314083, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.90117087,0.896455465,0.26629715,0.14604506,21728.79207,linear,"OrderedDict({'C': 21728.792067840364, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.90081248,3.866888771,0.189057446,0.041790819,21568.75033,linear,"OrderedDict({'C': 21568.750329044073, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.36725039,2.369783206,0.234941387,0.075187294,21413.43475,linear,"OrderedDict({'C': 21413.434746166717, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.13104582,3.796346112,0.15611248,0.020507947,21258.45531,linear,"OrderedDict({'C': 21258.455312240952, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
15.64001446,5.99005612,1.355719948,1.524662507,21109.24947,linear,"OrderedDict({'C': 21109.24946552987, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.68185401,4.506898476,0.215758038,0.08450909,20949.62664,linear,"OrderedDict({'C': 20949.62663875826, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.71377139,3.060045366,0.33809123,0.358234421,20822.90558,linear,"OrderedDict({'C': 20822.90558226254, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.2255105,1.202097881,0.169371653,0.048149878,20685.66737,linear,"OrderedDict({'C': 20685.667373589622, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.79100423,1.389754122,0.212286377,0.036970856,20552.89421,linear,"OrderedDict({'C': 20552.89420657168, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.22659302,1.75916225,0.16502924,0.005455233,20421.11482,linear,"OrderedDict({'C': 20421.11481507051, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.89450192,3.366243735,0.21315937,0.061017802,20294.04758,linear,"OrderedDict({'C': 20294.047583525367, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
29.15621753,0.971949922,0.195699406,0.048055312,20170.27996,linear,"OrderedDict({'C': 20170.27995779885, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
29.70598259,0.877059446,0.218475389,0.057494356,20048.53268,linear,"OrderedDict({'C': 20048.53267702014, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
29.70631886,0.502262268,0.291395903,0.155589336,525.4231865,linear,"OrderedDict({'C': 525.4231865231443, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
29.42922087,0.680306682,0.29827404,0.158318063,1145.562011,linear,"OrderedDict({'C': 1145.562011007499, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
28.77722816,1.261377155,0.473740196,0.343686014,524.729884,linear,"OrderedDict({'C': 524.7298839694156, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
30.24927268,0.176651926,0.258179331,0.075044413,19599.21205,linear,"OrderedDict({'C': 19599.212047902605, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
28.69874382,1.959290328,0.502454567,0.563607394,19504.95341,linear,"OrderedDict({'C': 19504.95340507605, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
28.82725396,1.366441683,0.381765461,0.188332448,18135.39284,linear,"OrderedDict({'C': 18135.39284456527, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
28.8718379,1.574275371,0.301598072,0.19555441,523.4738597,linear,"OrderedDict({'C': 523.4738596786481, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
28.83493762,1.201410408,0.236963797,0.106197414,19301.38966,linear,"OrderedDict({'C': 19301.389659980945, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.75756245,3.901054976,0.21150012,0.073386633,536.9214418,linear,"OrderedDict({'C': 536.9214417826415, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
16.28207035,6.959522733,0.221404696,0.052230857,19080.98062,linear,"OrderedDict({'C': 19080.980615103465, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.43393917,2.478582525,0.187183523,0.047532521,522.3841051,linear,"OrderedDict({'C': 522.384105083561, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.88218002,4.466310106,0.536092663,0.424527704,18899.25553,linear,"OrderedDict({'C': 18899.255530130536, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.49379854,3.241859028,0.28542881,0.210607016,18792.83469,linear,"OrderedDict({'C': 18792.834693028075, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.20849724,2.547297031,0.216795349,0.076211789,18707.22524,linear,"OrderedDict({'C': 18707.225238735882, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.82798481,0.691477018,0.244676065,0.14161694,18609.55969,linear,"OrderedDict({'C': 18609.5596857111, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.02264018,3.104456117,0.20934639,0.066628484,18516.94463,linear,"OrderedDict({'C': 18516.944628095076, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.7762229,0.359797986,0.195054531,0.073188231,18429.61788,linear,"OrderedDict({'C': 18429.617877714943, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.10001531,1.504206932,0.386309385,0.357400859,18341.69513,linear,"OrderedDict({'C': 18341.695131686818, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.45907998,0.210504702,0.326809025,0.134179166,520.2482287,linear,"OrderedDict({'C': 520.248228694914, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.94915247,1.889553805,0.171951675,0.043230801,18176.54265,linear,"OrderedDict({'C': 18176.54265429613, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.41151414,3.123425062,0.652636337,0.737209688,18096.15004,linear,"OrderedDict({'C': 18096.15003972164, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.1246078,5.463620252,0.842329121,0.967219867,18018.69848,linear,"OrderedDict({'C': 18018.698477290694, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.3149816,2.707073566,0.15174818,0.018005522,17941.56577,linear,"OrderedDict({'C': 17941.565771494774, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.92719727,1.164482662,0.21466074,0.038492391,17866.61957,linear,"OrderedDict({'C': 17866.61957198583, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.42324128,3.103323855,0.172400808,0.0333238,17795.62637,linear,"OrderedDict({'C': 17795.626371061768, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.68561339,2.642758143,0.235940504,0.075370971,17717.89062,linear,"OrderedDict({'C': 17717.890624735104, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.26640105,2.511795734,0.223076868,0.086078404,17648.77322,linear,"OrderedDict({'C': 17648.77322125308, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.45319943,2.087407568,0.356814337,0.159532183,17579.06102,linear,"OrderedDict({'C': 17579.0610228476, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
27.03242445,1.022408592,0.280788231,0.150585286,1130.956184,linear,"OrderedDict({'C': 1130.9561837522685, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.96421175,2.502654145,0.282173204,0.112693327,17453.75691,linear,"OrderedDict({'C': 17453.756911965207, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
26.47669268,2.103254874,0.176873493,0.028067394,17389.79728,linear,"OrderedDict({'C': 17389.797277134963, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.961936,4.803492536,0.546760464,0.481729182,17326.96714,linear,"OrderedDict({'C': 17326.967137809144, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
26.97634377,1.505326762,0.283218622,0.168591488,17265.05954,linear,"OrderedDict({'C': 17265.059544821703, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
27.52826624,0.962920319,0.365254879,0.163157313,17203.95977,linear,"OrderedDict({'C': 17203.959771836213, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
27.00508437,1.244598466,0.221671486,0.06619447,17143.65827,linear,"OrderedDict({'C': 17143.658271805078, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
26.09996138,1.58156572,0.367160606,0.241181066,1126.495298,linear,"OrderedDict({'C': 1126.4952977935418, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
26.98845148,1.467734515,0.253368711,0.122134231,17032.2353,linear,"OrderedDict({'C': 17032.235295503073, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.48303022,2.738925104,0.444283152,0.48586318,16975.60024,linear,"OrderedDict({'C': 16975.600242082062, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.62063684,3.816209403,0.189390564,0.031795931,1125.322143,linear,"OrderedDict({'C': 1125.3221428853622, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.29996324,0.737985339,0.252547503,0.106405187,515.5797284,linear,"OrderedDict({'C': 515.5797283840722, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.32739244,0.355617816,0.186829853,0.025296135,16818.43668,linear,"OrderedDict({'C': 16818.43668073357, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.70351672,3.170818086,0.175489235,0.013772174,16769.98235,linear,"OrderedDict({'C': 16769.98234629862, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.50046148,2.020084125,0.315857077,0.305096617,16730.86441,linear,"OrderedDict({'C': 16730.864405872264, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.18011422,3.534099104,0.147844696,0.019971613,16670.36051,linear,"OrderedDict({'C': 16670.36050546007, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.25107093,2.799988736,0.221350622,0.075819957,1122.865257,linear,"OrderedDict({'C': 1122.865257121428, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.80659251,2.570464062,0.23694334,0.11045444,16572.51659,linear,"OrderedDict({'C': 16572.51658555949, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.32113585,2.009343758,0.306552982,0.187315264,16525.49093,linear,"OrderedDict({'C': 16525.490925692415, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.68428898,1.599679185,0.248513985,0.101513802,514.0662038,linear,"OrderedDict({'C': 514.0662038064467, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.66821904,6.731394437,0.295106792,0.095716578,16435.9124,linear,"OrderedDict({'C': 16435.912402549107, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.42521572,1.539251108,0.23329668,0.119336486,16392.05007,linear,"OrderedDict({'C': 16392.050072824182, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.1060163,3.222780282,0.203435278,0.048465085,16349.3059,linear,"OrderedDict({'C': 16349.305895948695, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.59161701,4.418215178,0.174578285,0.024082837,16303.55522,linear,"OrderedDict({'C': 16303.555221545927, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.35000539,2.498037255,0.203360033,0.11225655,16260.09783,linear,"OrderedDict({'C': 16260.0978300503, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.34882073,1.222769137,0.338563442,0.176583725,512.9454891,linear,"OrderedDict({'C': 512.9454890515285, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.97909551,1.515061602,0.164864016,0.036685137,16177.08566,linear,"OrderedDict({'C': 16177.085655323855, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.69587512,1.802402917,0.369768572,0.255049833,16135.5765,linear,"OrderedDict({'C': 16135.57650105505, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.38364758,3.488769708,0.17054677,0.02982914,522.6241006,linear,"OrderedDict({'C': 522.6241005837868, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.88853302,3.683108798,0.319766426,0.273652289,16044.79045,linear,"OrderedDict({'C': 16044.790445322093, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.6901196,0.621934327,0.260786676,0.117381205,512.2161909,linear,"OrderedDict({'C': 512.2161908605221, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.51855841,5.680445071,0.184390306,0.020535769,1117.967938,linear,"OrderedDict({'C': 1117.9679382443358, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.51663837,3.764799397,0.254760027,0.091413364,15924.33751,linear,"OrderedDict({'C': 15924.33751409083, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.88776598,1.416638256,0.405338192,0.354019012,15890.72399,linear,"OrderedDict({'C': 15890.723993497517, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.05316329,3.940588081,0.32327528,0.232119004,15855.6568,linear,"OrderedDict({'C': 15855.656801443249, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.21478438,1.407449287,0.20604949,0.065695358,15818.83081,linear,"OrderedDict({'C': 15818.830807549766, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.51295824,0.962161124,0.180167532,0.046975743,15782.47857,linear,"OrderedDict({'C': 15782.4785740678, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.58157449,1.685481819,0.267540169,0.19435301,511.1915039,linear,"OrderedDict({'C': 511.1915038661882, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.96218739,2.085141103,0.224130869,0.08406453,511.0138565,linear,"OrderedDict({'C': 511.01385647826646, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.57187433,0.915420197,0.267411852,0.133873902,15675.40421,linear,"OrderedDict({'C': 15675.404206255564, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.93496742,1.692459285,0.19139986,0.039742812,15644.02162,linear,"OrderedDict({'C': 15644.02162318448, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.06716046,5.266579143,0.487530899,0.597991412,15613.69398,linear,"OrderedDict({'C': 15613.693976722283, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.38133411,4.641670582,0.228752756,0.103167168,15575.93168,linear,"OrderedDict({'C': 15575.93167948573, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.07410254,2.4776676,0.351913214,0.135684768,1114.721938,linear,"OrderedDict({'C': 1114.721937715958, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.83436546,1.034307216,0.228037739,0.090992321,15509.25636,linear,"OrderedDict({'C': 15509.25636022425, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.96170936,1.453211699,0.256797552,0.086618858,1113.747359,linear,"OrderedDict({'C': 1113.7473592223914, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.12842727,2.427655956,0.320241785,0.21517582,509.9243295,linear,"OrderedDict({'C': 509.92432949824007, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.32998152,5.426703647,0.280232906,0.180147154,15411.12586,linear,"OrderedDict({'C': 15411.125861691873, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.33833489,2.759882745,0.48087821,0.622621886,15381.84833,linear,"OrderedDict({'C': 15381.848334133296, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.59390268,3.77931864,0.781494093,1.184311821,15349.91314,linear,"OrderedDict({'C': 15349.913142764884, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.77671742,2.889425249,0.272116423,0.112203645,1112.70589,linear,"OrderedDict({'C': 1112.7058900108655, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.50392833,2.117830693,0.594361687,0.728992022,1112.547525,linear,"OrderedDict({'C': 1112.5475253794955, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.58105021,4.802190579,0.266732359,0.222720911,509.1674899,linear,"OrderedDict({'C': 509.1674899077691, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.09356093,0.869770861,0.160843849,0.032691951,15228.55792,linear,"OrderedDict({'C': 15228.55791858913, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
17.78593664,6.47784224,0.157130146,0.009036985,15201.81388,linear,"OrderedDict({'C': 15201.813875441017, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.63068862,3.053309657,0.160698032,0.030939495,15176.842,linear,"OrderedDict({'C': 15176.841998659333, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.87777581,1.936815156,0.150500059,0.015021886,15147.39402,linear,"OrderedDict({'C': 15147.394017595554, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.84443831,2.861152063,0.257098007,0.14277862,15121.47083,linear,"OrderedDict({'C': 15121.470831796538, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.38608088,1.690409706,0.413193893,0.249901432,15096.6118,linear,"OrderedDict({'C': 15096.611796190176, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.38672805,4.715173259,0.199775314,0.052320233,15064.78942,linear,"OrderedDict({'C': 15064.789419221914, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
15.88760371,5.964622739,0.291782713,0.153718889,15038.54753,linear,"OrderedDict({'C': 15038.547528973284, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
15.84230733,4.980433485,0.268080044,0.141459453,15011.00835,linear,"OrderedDict({'C': 15011.0083533447, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.51911912,4.133908759,0.238723421,0.085236984,14986.28665,linear,"OrderedDict({'C': 14986.286651342669, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.91630025,3.135587459,0.24713788,0.129806927,14958.78111,linear,"OrderedDict({'C': 14958.781111917557, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.87002449,1.096395451,0.148063183,0.013820202,1109.48678,linear,"OrderedDict({'C': 1109.4867796128892, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
17.36354041,5.094284129,0.176703119,0.028499273,14905.63473,linear,"OrderedDict({'C': 14905.634732470071, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
17.899858,4.254221623,0.258308935,0.113805352,1109.093821,linear,"OrderedDict({'C': 1109.093820666347, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.41326575,0.356292792,0.196476555,0.09763124,14853.31088,linear,"OrderedDict({'C': 14853.31087791881, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.58316355,2.649485711,0.173994207,0.047854571,14829.00564,linear,"OrderedDict({'C': 14829.005641094804, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
16.59119349,5.696220642,0.224490166,0.048103115,14805.80696,linear,"OrderedDict({'C': 14805.806956708793, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.52942181,0.424696558,0.255407095,0.083795755,507.1023476,linear,"OrderedDict({'C': 507.102347643763, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.28909211,3.931412161,0.185228395,0.03430343,14759.30318,linear,"OrderedDict({'C': 14759.303178706672, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.36943078,3.736221578,0.200388384,0.056763281,14736.66814,linear,"OrderedDict({'C': 14736.668135827042, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.86747699,4.240835265,0.149882698,0.025020551,14711.19548,linear,"OrderedDict({'C': 14711.195482686344, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
20.16292868,2.641442998,0.532982683,0.446200216,506.6762407,linear,"OrderedDict({'C': 506.67624066350453, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
19.96994104,4.127913563,0.149728632,0.024320134,1107.236581,linear,"OrderedDict({'C': 1107.2365808406641, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.52664924,3.76806559,0.240592146,0.077630953,1106.971932,linear,"OrderedDict({'C': 1106.971932280482, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
18.6093874,5.219900259,0.165924263,0.0384709,14618.40714,linear,"OrderedDict({'C': 14618.407142836084, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
